subject,from_size,to_size,child_rank,n_features,quick_accuracy,quick_std,features
rizqi,13,12,15,12,0.8522727272727273,0.18323313064314883,"nn_min, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,13,12,16,12,0.8522727272727273,0.18323313064314883,"nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd1_sd2_ratio, dfa"
rizqi,13,12,17,12,0.8522727272727273,0.18323313064314883,"nn_count, nn_min, sdnn, sdsd, pnn20, hf_power, lf_hf_ratio, lf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,13,12,18,12,0.8522727272727273,0.18323313064314883,"nn_count, nn_min, sdnn, sdsd, pnn20, hf_power, lf_hf_ratio, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,13,12,19,12,0.8522727272727273,0.19418190330267115,"nn_count, nn_min, sdnn, sdsd, pnn20, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd1_sd2_ratio, dfa"
rizqi,13,12,20,12,0.8409090909090909,0.15075567228888181,"nn_count, nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, sd1, sd2, dfa"
rizqi,13,12,21,12,0.8409090909090909,0.15075567228888181,"nn_count, nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, hf_norm, sd1, sd2, dfa"
rizqi,13,12,22,12,0.8409090909090909,0.17604469755488256,"nn_count, nn_min, sdnn, sdsd, pnn20, hf_power, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,13,12,23,12,0.8409090909090909,0.18370235837851728,"nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio"
rizqi,13,12,24,12,0.8409090909090909,0.18370235837851728,"nn_count, nn_min, sdsd, pnn20, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,13,12,25,12,0.8409090909090909,0.18741389207353001,"sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,13,12,26,12,0.8409090909090909,0.18741389207353001,"sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd2, sd1_sd2_ratio, dfa"
rizqi,13,12,27,12,0.8409090909090909,0.18741389207353001,"sdnn, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,13,12,28,12,0.8409090909090908,0.15963111746746578,"sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,13,12,29,12,0.8409090909090908,0.15963111746746578,"sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,13,12,30,12,0.8409090909090908,0.16803843191529422,"nn_count, nn_min, sdnn, sdsd, pnn20, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, dfa"
rizqi,13,12,31,12,0.8409090909090908,0.19813177016093972,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd1_sd2_ratio"
rizqi,13,12,32,12,0.8295454545454546,0.13055824196677335,"nn_count, sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,13,12,33,12,0.8295454545454546,0.13055824196677335,"nn_count, sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd2, sd1_sd2_ratio, dfa"
rizqi,13,12,34,12,0.8295454545454546,0.13055824196677335,"nn_count, sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,13,12,35,12,0.8295454545454546,0.13055824196677335,"nn_count, sdnn, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,13,12,36,12,0.8295454545454546,0.13573085505431,"nn_count, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,13,12,37,12,0.8295454545454546,0.15018354243635612,"nn_mean, nn_min, sdnn, sdsd, pnn20, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio"
rizqi,13,12,38,12,0.8295454545454546,0.15018354243635612,"nn_count, nn_min, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, dfa"
rizqi,13,12,39,12,0.8295454545454546,0.1590909090909091,"nn_count, sdnn, sdsd, pnn20, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,13,12,40,12,0.8295454545454546,0.1590909090909091,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, hf_power, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio"
rizqi,13,12,41,12,0.8295454545454546,0.1755550034281283,"nn_count, nn_mean, sdnn, sdsd, pnn20, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio"
rizqi,13,12,42,12,0.8295454545454546,0.18695397998868282,"nn_count, nn_mean, nn_min, sdsd, pnn20, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio"
rizqi,13,12,43,12,0.8295454545454545,0.19769679319242256,"sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,13,12,44,12,0.8295454545454545,0.2175970699446223,"sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd2, dfa"
rizqi,13,12,45,12,0.8181818181818181,0.12309149097933272,"nn_count, sdnn, sdsd, pnn20, lf_power, hf_power, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,13,12,46,12,0.8181818181818181,0.17799000188592015,"nn_count, nn_min, sdnn, sdsd, pnn20, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd2, sd1_sd2_ratio, dfa"
rizqi,13,12,47,12,0.8181818181818181,0.17799000188592015,"nn_count, nn_min, sdnn, pnn20, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,13,12,48,12,0.8181818181818181,0.2099455524325912,"sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd1_sd2_ratio, dfa"
rizqi,13,12,49,12,0.8068181818181819,0.13055824196677338,"nn_count, sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,13,12,50,12,0.8068181818181819,0.15018354243635615,"nn_count, nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, lf_norm, hf_norm, sd1, sd2, dfa"
rizqi,13,12,51,12,0.8068181818181819,0.1590909090909091,"sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio"
rizqi,13,12,52,12,0.8068181818181819,0.1906022064455928,"nn_count, nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2"
rizqi,13,12,53,12,0.8068181818181819,0.22689362321018086,"nn_min, sdnn, sdsd, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,13,12,54,12,0.8068181818181818,0.1590909090909091,"nn_count, sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio"
rizqi,13,12,55,12,0.8068181818181818,0.1755550034281283,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd2, sd1_sd2_ratio"
rizqi,13,12,56,12,0.8068181818181818,0.1755550034281283,"nn_count, nn_mean, nn_min, sdnn, pnn20, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio"
rizqi,13,12,57,12,0.8068181818181818,0.18323313064314883,"sdnn, sdsd, pnn20, lf_power, hf_power, lf_norm, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,13,12,58,12,0.7954545454545454,0.16803843191529422,"nn_count, sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd1_sd2_ratio, dfa"
rizqi,13,12,59,12,0.7954545454545454,0.18741389207353001,"sdnn, sdsd, pnn20, hf_power, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,13,12,60,12,0.7840909090909091,0.17943514064131838,"nn_count, nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, dfa"
rizqi,13,12,61,12,0.7840909090909091,0.23582397600414215,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2"
rizqi,13,12,62,12,0.7727272727272727,0.26504326794751365,"sdnn, sdsd, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,13,12,63,12,0.7613636363636365,0.29075516761205283,"nn_count, nn_mean, nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio"
rizqi,13,12,64,12,0.7613636363636365,0.3347936332421872,"nn_count, nn_min, sdnn, sdsd, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,13,12,65,12,0.75,0.2015777984189405,"nn_count, nn_mean, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio"
rizqi,13,12,66,12,0.75,0.22422194828710215,"nn_count, nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd2, dfa"
rizqi,13,12,67,12,0.75,0.22422194828710215,"nn_count, nn_min, sdnn, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, dfa"
rizqi,13,12,68,12,0.75,0.30265127811269965,"nn_count, sdnn, sdsd, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,13,12,69,12,0.7272727272727273,0.2433693697607426,"nn_count, nn_min, sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,13,12,70,12,0.7045454545454545,0.3451753257543793,"nn_count, nn_min, sdnn, sdsd, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, dfa"
rizqi,12,11,1,11,0.8977272727272728,0.10078889920947025,"nn_min, sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, lf_norm, hf_norm, sd2, sd1_sd2_ratio, dfa"
rizqi,12,11,2,11,0.8977272727272727,0.11954343816711743,"nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, sd1, sd2, dfa"
rizqi,12,11,3,11,0.8977272727272727,0.11954343816711743,"nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, hf_norm, sd1, sd2, dfa"
rizqi,12,11,4,11,0.8863636363636365,0.13636363636363635,"nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,12,11,5,11,0.8863636363636364,0.14132392504680025,"nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, lf_norm, hf_norm, sd1, sd2, dfa"
rizqi,12,11,6,11,0.8863636363636364,0.1981317701609397,"nn_min, sdnn, sdsd, pnn20, hf_power, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,12,11,7,11,0.8863636363636364,0.1981317701609397,"nn_min, sdnn, sdsd, pnn20, hf_power, lf_hf_ratio, lf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,12,11,8,11,0.8863636363636362,0.13121597027036952,"sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd2, sd1_sd2_ratio, dfa"
rizqi,12,11,9,11,0.8863636363636362,0.13121597027036952,"sdnn, pnn20, lf_power, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,12,11,10,11,0.875,0.09370694603676501,"nn_min, sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, dfa"
rizqi,12,11,11,11,0.875,0.10078889920947022,"nn_count, sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, sd1, sd2, dfa"
rizqi,12,11,12,11,0.875,0.10078889920947022,"nn_count, sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, hf_norm, sd1, sd2, dfa"
rizqi,12,11,13,11,0.875,0.11954343816711745,"sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, lf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,12,11,14,11,0.875,0.11954343816711745,"sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,12,11,15,11,0.875,0.13573085505431,"nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, lf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,12,11,16,11,0.875,0.13573085505431,"nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, lf_norm, hf_norm, sd2, sd1_sd2_ratio, dfa"
rizqi,12,11,17,11,0.875,0.13573085505431,"nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,12,11,18,11,0.875,0.13573085505431,"nn_min, sdnn, pnn20, lf_power, hf_power, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,12,11,19,11,0.875,0.15470134739895558,"sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd2, dfa"
rizqi,12,11,20,11,0.875,0.15470134739895558,"nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, sd2, sd1_sd2_ratio, dfa"
rizqi,12,11,21,11,0.875,0.15470134739895558,"nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, hf_norm, sd2, sd1_sd2_ratio, dfa"
rizqi,12,11,22,11,0.875,0.15470134739895558,"nn_min, sdnn, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,12,11,23,11,0.8636363636363638,0.13381455858072497,"sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,12,11,24,11,0.8636363636363636,0.16177391290956533,"nn_min, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,12,11,25,11,0.8636363636363636,0.16177391290956533,"nn_min, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd2, sd1_sd2_ratio, dfa"
rizqi,12,11,26,11,0.8636363636363636,0.16177391290956533,"nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, sd1, sd1_sd2_ratio, dfa"
rizqi,12,11,27,11,0.8636363636363636,0.16177391290956533,"nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, dfa"
rizqi,12,11,28,11,0.8636363636363636,0.16177391290956533,"nn_min, sdnn, sdsd, pnn20, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, dfa"
rizqi,12,11,29,11,0.8636363636363636,0.18556740475630135,"nn_min, sdsd, pnn20, lf_power, hf_power, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,12,11,30,11,0.8636363636363636,0.18556740475630135,"nn_min, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, dfa"
rizqi,12,11,31,11,0.8636363636363636,0.18556740475630135,"nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, lf_norm, hf_norm, sd1, sd1_sd2_ratio, dfa"
rizqi,12,11,32,11,0.8636363636363635,0.11134044285378084,"nn_min, sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, lf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,12,11,33,11,0.8636363636363635,0.11134044285378084,"nn_count, sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2"
rizqi,12,11,34,11,0.8636363636363635,0.16177391290956536,"sdsd, pnn20, lf_power, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,12,11,35,11,0.8522727272727273,0.11363636363636362,"nn_count, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, dfa"
rizqi,12,11,36,11,0.8522727272727273,0.15018354243635615,"nn_count, sdnn, sdsd, pnn20, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, dfa"
rizqi,12,11,37,11,0.8522727272727272,0.17943514064131838,"sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd1_sd2_ratio, dfa"
rizqi,12,11,38,11,0.8409090909090909,0.18370235837851728,"nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio"
rizqi,12,11,39,11,0.8409090909090909,0.18370235837851728,"nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, sd1, sd2, sd1_sd2_ratio"
rizqi,12,11,40,11,0.8409090909090909,0.18370235837851728,"nn_min, sdnn, sdsd, pnn20, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd2, sd1_sd2_ratio, dfa"
rizqi,12,11,41,11,0.8409090909090909,0.18741389207353001,"sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,12,11,42,11,0.8409090909090909,0.18741389207353001,"sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd2, sd1_sd2_ratio, dfa"
rizqi,12,11,43,11,0.8409090909090909,0.18741389207353001,"sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, dfa"
rizqi,12,11,44,11,0.8409090909090909,0.20496589785558614,"nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2"
rizqi,12,11,45,11,0.8409090909090908,0.12026142323020866,"sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio"
rizqi,12,11,46,11,0.8409090909090908,0.13636363636363635,"nn_count, sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, dfa"
rizqi,12,11,47,11,0.8409090909090908,0.16803843191529422,"nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1_sd2_ratio, dfa"
rizqi,12,11,48,11,0.8295454545454546,0.11363636363636365,"nn_count, sdnn, sdsd, pnn20, lf_power, hf_power, lf_norm, hf_norm, sd1, sd2, dfa"
rizqi,12,11,49,11,0.8295454545454546,0.17555500342812827,"sdnn, sdsd, lf_power, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,12,11,50,11,0.8295454545454546,0.22689362321018086,"nn_min, sdnn, sdsd, lf_power, hf_power, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,12,11,51,11,0.8295454545454545,0.13573085505431,"sdnn, sdsd, pnn20, lf_power, lf_norm, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,12,11,52,11,0.8295454545454545,0.13573085505431,"nn_count, sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd2, dfa"
rizqi,12,11,53,11,0.8295454545454545,0.13573085505431,"nn_count, sdnn, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, dfa"
rizqi,12,11,54,11,0.8295454545454545,0.1755550034281283,"sdnn, sdsd, pnn20, lf_power, hf_power, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,12,11,55,11,0.8295454545454545,0.1755550034281283,"nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd2, dfa"
rizqi,12,11,56,11,0.8295454545454545,0.1755550034281283,"nn_min, sdnn, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, dfa"
rizqi,12,11,57,11,0.8181818181818181,0.12309149097933274,"nn_min, sdnn, sdsd, pnn20, lf_power, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,12,11,58,11,0.8181818181818181,0.19284730395996752,"nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd2, sd1_sd2_ratio"
rizqi,12,11,59,11,0.8068181818181819,0.22689362321018086,"nn_min, sdnn, sdsd, lf_power, hf_power, lf_hf_ratio, lf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,12,11,60,11,0.7954545454545454,0.13636363636363635,"nn_count, sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, dfa"
rizqi,12,11,61,11,0.7954545454545454,0.23028309323591914,"nn_min, sdnn, sdsd, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, dfa"
rizqi,12,11,62,11,0.7840909090909091,0.23582397600414215,"nn_min, sdnn, sdsd, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd2, sd1_sd2_ratio, dfa"
rizqi,12,11,63,11,0.75,0.3530660665979104,"nn_count, sdnn, sdsd, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd1, sd2, dfa"
rizqi,12,11,64,11,0.7272727272727273,0.20663911662099785,"sdnn, sdsd, pnn20, lf_hf_ratio, lf_norm, hf_norm, lf_peak, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,12,11,65,11,0.7159090909090909,0.31134428163688666,"nn_min, sdnn, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, hf_norm, sd2, sd1_sd2_ratio, dfa"
rizqi,11,10,1,10,0.9204545454545455,0.13055824196677338,"nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, sd1, sd2, dfa"
rizqi,11,10,2,10,0.9090909090909092,0.0981930408849676,"nn_min, sdsd, pnn20, lf_power, lf_hf_ratio, lf_norm, hf_norm, sd2, sd1_sd2_ratio, dfa"
rizqi,11,10,3,10,0.9090909090909091,0.12309149097933274,"nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,11,10,4,10,0.8977272727272728,0.10078889920947025,"nn_min, sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, lf_norm, sd2, sd1_sd2_ratio, dfa"
rizqi,11,10,5,10,0.8977272727272728,0.10078889920947025,"nn_min, sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, hf_norm, sd2, sd1_sd2_ratio, dfa"
rizqi,11,10,6,10,0.8977272727272727,0.11954343816711742,"nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, lf_norm, sd1, sd2, dfa"
rizqi,11,10,7,10,0.8977272727272727,0.11954343816711742,"nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, hf_norm, sd1, sd2, dfa"
rizqi,11,10,8,10,0.8977272727272727,0.15018354243635615,"nn_min, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,11,10,9,10,0.8977272727272727,0.1755550034281283,"nn_min, sdnn, sdsd, pnn20, hf_power, lf_hf_ratio, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,11,10,10,10,0.8863636363636365,0.10820346103852803,"nn_min, sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, lf_norm, hf_norm, sd1_sd2_ratio, dfa"
rizqi,11,10,11,10,0.8863636363636365,0.13636363636363635,"nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, sd2, sd1_sd2_ratio, dfa"
rizqi,11,10,12,10,0.8863636363636365,0.13636363636363635,"nn_min, sdnn, pnn20, lf_power, hf_power, lf_hf_ratio, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,11,10,13,10,0.8863636363636364,0.09462118179391513,"nn_min, sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, lf_norm, hf_norm, sd2, dfa"
rizqi,11,10,14,10,0.8863636363636364,0.14132392504680025,"nn_min, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, sd1, sd2, dfa"
rizqi,11,10,15,10,0.8863636363636364,0.14132392504680025,"nn_min, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, hf_norm, sd1, sd2, dfa"
rizqi,11,10,16,10,0.8863636363636364,0.1981317701609397,"nn_min, sdnn, sdsd, pnn20, hf_power, lf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,11,10,17,10,0.8863636363636364,0.1981317701609397,"nn_min, sdnn, sdsd, pnn20, hf_power, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,11,10,18,10,0.875,0.13573085505431,"nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, lf_norm, hf_norm, sd1, dfa"
rizqi,11,10,19,10,0.875,0.14071345167429328,"nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, lf_norm, sd1, dfa"
rizqi,11,10,20,10,0.875,0.14071345167429328,"nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, lf_hf_ratio, hf_norm, sd1, dfa"
rizqi,11,10,21,10,0.875,0.15470134739895558,"sdnn, sdsd, pnn20, lf_power, lf_hf_ratio, lf_norm, hf_norm, sd2, sd1_sd2_ratio, dfa"
rizqi,11,10,22,10,0.875,0.22073942855050707,"nn_min, sdsd, pnn20, hf_power, lf_norm, hf_norm, sd1, sd2, sd1_sd2_ratio, dfa"
rizqi,11,10,23,10,0.875,0.22073942855050707,"nn_min, sdnn, sdsd, pnn20, lf_power, hf_power, lf_norm, hf_norm, sd1, sd2"
